id,tweet_text,labeled_brand_or_product,detected_emotion,sentiment,brand,tweet_char_count
8420,"Ok, I'm over not being at SXSW, I'm too into garage band for iPad to notice. #stunned #SXSW",UNKNOWN,No emotion toward brand or product,Neutral,Apple,91
8421,Heading over to ballroom b 'your mom has an ipad-designing for boomers' #sxsw,UNKNOWN,No emotion toward brand or product,Neutral,Apple,77
8424,"Network Overload: Google to Launch Major New Social Network Called Circles, Today? {link} #sxsw (via @mention @mention",UNKNOWN,No emotion toward brand or product,Neutral,Google,118
8426,funny xD very funny xD {link} Rebecca Black Dionne Warwick #sxsw iPad,UNKNOWN,No emotion toward brand or product,Neutral,Apple,69
8427,What is everyone using to keep track of what they plan to do at #sxsw? Your regular Google Calendar? I need guidance!,UNKNOWN,No emotion toward brand or product,Neutral,Google,117
8428,Morning everyone! Our iPad 2 giveaway for #sxsw closes v shortly! You just need to sign up at {link} to enter - go for it!,UNKNOWN,No emotion toward brand or product,Neutral,Apple,122
8430,@mention via @mention Apple store downtown Austin open til Midnight. #sxsw,UNKNOWN,No emotion toward brand or product,Neutral,Apple,74
8431,Here's a view inside - {link} RT @mention Apple Popup Store at #SXSW {link},UNKNOWN,No emotion toward brand or product,Neutral,Apple,75
8432,"Our interview w Marissa Mayer from #SXSW on Google 3.0, how working for Larry will be different than working for Eric {link}",UNKNOWN,No emotion toward brand or product,Neutral,Google,124
8433,"Had to navigate for the cabbie with Google Maps. Natives: 0, Geeks: 1. #SXSW",UNKNOWN,No emotion toward brand or product,Neutral,Google,76
8435,We are giving away an iPad 2 to kick off our time down at #sxsw. Just visit our blog for more info: {link},UNKNOWN,No emotion toward brand or product,Neutral,Apple,106
8437,Really loving marissa mayer's presentation on mobile #google #sxsw,UNKNOWN,No emotion toward brand or product,Neutral,Google,66
8438,"Google giving Social another go? {link} Google Circles, let's see what the guys at #SXSW make of it",UNKNOWN,No emotion toward brand or product,Neutral,Google,99
8442,"Websites visited: 73% Google, 66.7% Microsoft, 50.6% Facebook, 48% Yahoo, 31%, Wikimedia - @mention #diversity #sxsw",UNKNOWN,No emotion toward brand or product,Neutral,Google,116
8444,How you avoid long lines &amp; jam packed parties at #SXSW with #Hurricane #Party the new #iPhone #App {link} #smm #geo #marketing,UNKNOWN,No emotion toward brand or product,Neutral,Apple,130
8447,"The #Ogilvy #Sydney #SXSW #podcast Ep3 is #up, with too many #hashtags #AUSXSW {link}",UNKNOWN,No emotion toward brand or product,Neutral,UNKNOWN,85
8448,The #Ogilvy AU #SXSW podcast channel is now open for bizness in iTunes. Subscribe for daily updates {link},UNKNOWN,No emotion toward brand or product,Neutral,UNKNOWN,106
8449,CHEESE FTW !!! {link} UNLV Pearl Harbor #sxsw iPad,UNKNOWN,No emotion toward brand or product,Neutral,Apple,50
8453,Full #SXSW #touchingstories presentation:  {link},UNKNOWN,No emotion toward brand or product,Neutral,UNKNOWN,49
8455,I just saw a blind guy with an iPhone. Only at #SXSW,UNKNOWN,No emotion toward brand or product,Neutral,Apple,52
8457,"Hey, #SxSW attendees. Summon your own town car when party hopping with an iPhone and @mention Nothing short of magic. {link}",UNKNOWN,No emotion toward brand or product,Neutral,Apple,124
8459,Free #SXSW CD download. Various Artists - SXSW: Featured Artists - {link} #iTunes,UNKNOWN,No emotion toward brand or product,Neutral,UNKNOWN,81
8460,Took a few days off (unplugged) to visit family. Anyone have #sxsw highlights? My Google reader is bursting at the seams!,UNKNOWN,No emotion toward brand or product,Neutral,Google,121
8462,"&quot;SXSW GO is now available iPhone, iPad, Android, Blackberry, and coming soon for Windows Phone 7&quot; presented by HP. wait what?! #sxsw #webos",UNKNOWN,No emotion toward brand or product,Neutral,BOTH,149
8465,Photo: How I�۪m spending my Sat night at #SXSW. Chatting with my husband over skype on my iphone at a coffee... {link},UNKNOWN,No emotion toward brand or product,Neutral,Apple,118
8468,Woah #SXSW is the buzz word i wake up to!  I had to Google it to work out what it was!! #ImAnAussie,UNKNOWN,No emotion toward brand or product,Neutral,Google,99
8469,"Free #sxsw Lemonade Stand. iPhone, Android, and WP7 in two days on #startupbus. {link} {link}",UNKNOWN,No emotion toward brand or product,Neutral,BOTH,93
8470,Wonder how many iPads they'll sell there tomorrow? RT @mention Apple Opening a Pop Up Store at #SXSW {link},UNKNOWN,No emotion toward brand or product,Neutral,Apple,107
8471,"Wonder how many sold at #SXSW? iPad 2 Sold Out, 70% Went to New Buyers [REPORT] {link}",UNKNOWN,No emotion toward brand or product,Neutral,Apple,86
8473,Hmm��_a slew of iPhone app updates (inc. #4sq3) the past few days? Can only mean one thing: it's #SXSW soon.,UNKNOWN,No emotion toward brand or product,Neutral,Apple,108
8474,"Hey, #SXSW peeps: Go hang out w/ Burners now! {link} Burn-B-Q at Pan-American Park 5-8pm: {link} cc @mention",UNKNOWN,No emotion toward brand or product,Neutral,UNKNOWN,108
8475,Geez #sxsw people are eating this up. Another line outside the apple store for iPad 2 in austin {link},iPad,I can't tell,Neutral,Apple,102
8476,free #sxsw playlist.. enjoy {link},UNKNOWN,No emotion toward brand or product,Neutral,UNKNOWN,34
8477,"Dear #SXSW re new rule of 'Google b4 twtng..' also add re #film &gt; replace '..locatn, locatn..' w/ '..contxt, cntxt, cntxt..'",UNKNOWN,No emotion toward brand or product,Neutral,Google,127
8478,"Dang #sxsw rumors RT @mention False Alarm: Google Circles Not Coming Now, And Probably Not Ever (AllThingsD): {link}",UNKNOWN,No emotion toward brand or product,Neutral,Google,116
8480,Next #SXSW session - do agencies need to think like software companies? Panel with google &amp; barbarian group.,UNKNOWN,No emotion toward brand or product,Neutral,Google,112
8485,Next #SXSW we're heading to is about designing iPad apps for baby boomers. What do you wish apps did that they don't yet? ^TG,UNKNOWN,No emotion toward brand or product,Neutral,Apple,125
8486,Don't know what bands to see at #SXSW?  The Festival Explorer Austin Edition will help you decide!  {link},UNKNOWN,No emotion toward brand or product,Neutral,UNKNOWN,106
8487,Wanna know where the fast cellular signal is at #SXSW? Get Coverage: Austin for iOS (FREE) for detailed maps - {link},UNKNOWN,No emotion toward brand or product,Neutral,UNKNOWN,117
8488,Wanna know where to get lunch during #sxsw without waiting 30min?  Ask Around. I did.  Saved me lots of time.  {link},UNKNOWN,No emotion toward brand or product,Neutral,UNKNOWN,117
8489,What�۪s new with Blogger {link} #blogging #blogger #google #sxsw,UNKNOWN,No emotion toward brand or product,Neutral,Google,64
8490,"From #SXSW: @mention says @mention playing with NFC for next gen devices. Nexus S now, iPhone 5 next?",UNKNOWN,I can't tell,Neutral,Apple,101
8491,Free #SXSW: Featured Artists playlist on #iTunes: {link} #freemusic,UNKNOWN,No emotion toward brand or product,Neutral,UNKNOWN,67
8492,Hipsters w/ oversized earphones pluged into the new IPAD make me happy that Texas has such loose gun laws #SXSW,UNKNOWN,No emotion toward brand or product,Neutral,Apple,111
8493,We can't wait to give an iPad to someone at #sxsw. Want in? Just head to www.pep.jobs/upc to enter. (must be present to win),iPad,No emotion toward brand or product,Neutral,Apple,124
8494,Tired of waiting in line @mention stores? Best buy in Austin announces ipad2 on sale today. #sxswinfo #sxsw,UNKNOWN,No emotion toward brand or product,Neutral,Apple,107
8495,@mention Wanna sign up for the beta: {link} #SXSW #hhrs,UNKNOWN,No emotion toward brand or product,Neutral,UNKNOWN,55
8496,"Case you wanna stalk me: Google, AustinJS, Rocksauce, then Shang. I will accomplish ALL OF THESE THINGS. #sxsw",UNKNOWN,No emotion toward brand or product,Neutral,Google,110
8497,"Lightbox wants to be Android's new camera, raises $1.1 million from Valley players bit.ly/eA1zgD #sxsw #betainvites",UNKNOWN,No emotion toward brand or product,Neutral,Google,115
8498,"Location wars are heating up in Austin. Google Latitude launching Check-in offers, &quot;mayorships&quot;, ... {link} #SXSW",UNKNOWN,No emotion toward brand or product,Neutral,BOTH,123
8502,@mention Was just chatting with someone about the proliferation of iPad 2 at #SxSW - like an iPad reunion.,UNKNOWN,No emotion toward brand or product,Neutral,Apple,106
8503,"Mashable was there to talk to line takers, many of whom spent the better part of the ...  #ipad #sxsw #gadgets {link}",UNKNOWN,No emotion toward brand or product,Neutral,Apple,117
8504,"The line was too long the other day... but I'm just curious anyway :P #sxsw (@mention Apple Store, SXSW w/ 4 others) {link}",UNKNOWN,No emotion toward brand or product,Neutral,Apple,123
8505,@mention Was your #SXSW iPad talk along the same lines as your iPad talk at 360iDev? Or is it basically different content?,UNKNOWN,No emotion toward brand or product,Neutral,Apple,122
8506,"About to watch &quot;Something Ventured&quot;, a documentary about the entrepreneurs behind Apple, Intel, Cisco &amp; Atari. Filmakers in attendence #SXSW",UNKNOWN,No emotion toward brand or product,Neutral,Apple,154
8507,"The only way you truly understand a material is by making things with it.  Jonathan Ive , Apple VP Design   #SXSW",UNKNOWN,No emotion toward brand or product,Neutral,Apple,113
8509,SXSW: Crowds for iPad 2 launch - CNN {link} #sxsw,UNKNOWN,No emotion toward brand or product,Neutral,Apple,49
8510,@mention we are actually giving away 10 #FREE #Taplynx #iPhone and #iPad app licences away for #SXSW! bit.ly/pushsxsw11. Check us out!,UNKNOWN,No emotion toward brand or product,Neutral,Apple,134
8511,@mention We are in line at the Apple pop-up store at #SXSW. Less than 50 people in line at 1pm! #score,UNKNOWN,No emotion toward brand or product,Neutral,Apple,102
8512,@mention We are working towards Android but it won't be ready by #sxsw. Thanks for the interest!,UNKNOWN,No emotion toward brand or product,Neutral,Google,96
8513,@mention We can offer an apple and some tinfoil. #sxsw?,UNKNOWN,No emotion toward brand or product,Neutral,Apple,55
8515,Crowley: We're growing up. FourSquare  competitors are now Facebook &amp; Google. #checkins #SXSW #KetchSX,UNKNOWN,No emotion toward brand or product,Neutral,Google,106
8517,ReadWriteWeb is reporting Google might launch its new social network at #SXSW today -- {link},UNKNOWN,No emotion toward brand or product,Neutral,Google,93
8518,"I'll be tweeting out #SXSW sessions I'm going to.  Up first: Young entrepreneurs, Marissa Mayer of Google and @mention of Wordpress",UNKNOWN,No emotion toward brand or product,Neutral,Google,131
8519,@mention Welcome! Enjoy #Sxsw and ride anywhere in Austin for $10 . dwnld the #GroundLink app{link} booth 437,UNKNOWN,No emotion toward brand or product,Neutral,UNKNOWN,109
8520,@mention well #SXSW is an iPad commercial ... But I want to minimize the wear and tear of my laptop.,UNKNOWN,No emotion toward brand or product,Neutral,Apple,100
8521,@mention Well I did hear that someone was gonna setup a pop up apple store during #SXSW .  Oh wait...that wasnt about the fruit?,UNKNOWN,No emotion toward brand or product,Neutral,Apple,128
8522,@mention well put. totally agree! #apple #sxsw,UNKNOWN,No emotion toward brand or product,Neutral,Apple,46
8524,Wish you went to #sxsw? We got you covered! Day 1 Recap {link} from Coyne's @mention and @mention,UNKNOWN,No emotion toward brand or product,Neutral,UNKNOWN,97
8527,This is awesome....   How I got an iPad 2 during #SXSW! {link} via @mention,UNKNOWN,No emotion toward brand or product,Neutral,Apple,75
8530,@mention What is the most optimal way to access my Lanyrd account on my iPhone while at #SXSW?,UNKNOWN,No emotion toward brand or product,Neutral,Apple,94
8531,@mention what size did you get? Did you got the apple pop store they opened up at #sxsw,UNKNOWN,No emotion toward brand or product,Neutral,Apple,87
8532,"@mention What, *the* Guy Kawasaki? Former Apple evangelist? WANW! #SXSW",UNKNOWN,No emotion toward brand or product,Neutral,Apple,71
8534,"FRIENDS: What's going on at #sxsw today? Share photos, video with @mention {link} or through CNN iPhone app!",UNKNOWN,No emotion toward brand or product,Neutral,Apple,108
8536,"Deciding when to release a product is an art, not a science - @mention at @mention #sxsw",UNKNOWN,No emotion toward brand or product,Neutral,UNKNOWN,88
8537,@mention Where is the temp #apple store at #sxsw?,UNKNOWN,No emotion toward brand or product,Neutral,Apple,49
8538,@mention where's the apple #sxsw set-up? Can anyone get in?,UNKNOWN,No emotion toward brand or product,Neutral,Apple,59
8539,@mention Which is to say iPad is going to be ubiquitous a lot faster than anyone expected a year or even 6 mo. ago. #newsapps #sxsw,iPad,No emotion toward brand or product,Neutral,Apple,131
8541,Black or white iPad?  #sxsw #iPad2,UNKNOWN,No emotion toward brand or product,Neutral,Apple,34
8544,Curious. Why was Google surprised by the usage of the delete button in the Gmail mobile app? #sxswdad #sxsw,UNKNOWN,No emotion toward brand or product,Neutral,Google,107
8545,"@mention Why? Google #SXSW Austin, Texas 2011! That's why!",UNKNOWN,No emotion toward brand or product,Neutral,Google,58
8546,Post: SXSWi 2011. Day 1. #BPM @mention #SXSW {link} - surprised to run into two other BPM folks!  and a pop-up Apple store,UNKNOWN,No emotion toward brand or product,Neutral,Apple,122
8547,"From #SXSWi... RT @mention Google says the future is location, location, location: {link} #SXSW #CNN",UNKNOWN,No emotion toward brand or product,Neutral,Google,100
8549,@mention will we get the #android update by/for #sxsw? at least an alpha? need testers?,UNKNOWN,No emotion toward brand or product,Neutral,Google,87
8550,Time to switch to @mention on my iPhone so I can ZIP all the #sxsw chatter.,UNKNOWN,No emotion toward brand or product,Neutral,Apple,75
