id,tweet_text,labeled_brand_or_product,detected_emotion,sentiment,brand,tweet_char_count
6807,So many Google products. isn't it time to  transition them down the chain and into  features? But features of what product? #SXSW,Other Google product or service,Positive emotion,Positive,Google,129
6811,Leaving Google's Marissa Mayer Keynote. Interesting details on user adoption of location-aware services. #sxsw,Google,Positive emotion,Positive,Google,110
6813,jqTouch looks amazing. It has an Apple theme that makes web pages look just like native iPhone apps. #sxsw #geekery,iPad or iPhone App,Positive emotion,Positive,Apple,115
6815,all the cool apps coming out at #SXSW are making me miss my iPhone 4 in a big way,iPad or iPhone App,Positive emotion,Positive,Apple,81
6816,Kind of cool: someone is trying to do screen mirroring of an iPad via a camera - there is an HDMI cable for that gents #sxsw,iPad,Positive emotion,Positive,Apple,124
6817,That is cool! RT @mention Coolest iPad case ever!  It's an etch-a-sketch #sxsw  {link} via @mention,UNKNOWN,Positive emotion,Positive,Apple,99
6823,Apple's pop-up store at #SXSW on the day of the iPad2 release could be the most genius move in marketing history.,Apple,Positive emotion,Positive,Apple,113
6824,Apple's pop-up store for #SXSW is just like what girl scouts do by planting themselves next to bank ATMS. CA$H MONEY #thinmints,Apple,Positive emotion,Positive,Apple,127
6825,Apple's pop-up store plans for #SXSW in Austin {link},Apple,Positive emotion,Positive,Apple,53
6828,Apple to open a pop-up store at #SXSW so wannabe-hipsters can feel at home being near their fav store {link},Apple,Positive emotion,Positive,Apple,108
6830,Apple to open iPad2 popup shop @mention core of SXSW action. Brilliant to bring hot shiny new toy to #SXSW peeps {link},iPad,Positive emotion,Positive,Apple,119
6839,Apple to open popup store at #sxsw just for iPad launch. You genius bastards. {link},Apple,Positive emotion,Positive,Apple,84
6851,Apple is opening a temporary store in downtown Austin for March 11 to accommodate #SXSW attendees. God they are so fucking smart.,Apple,Positive emotion,Positive,Apple,129
6852,Apple is opening temp retail store in Austin to sell iPads to #SXSW attendees.  I am once again tempted.,Apple,Positive emotion,Positive,Apple,104
6853,Apple is opening temporary store close to #SXSW to sell #iPad2. They get the influencers concept! {link} @mention,Apple,Positive emotion,Positive,Apple,113
6865,Apple is opening up a temporary store just for the #sxsw conference and the iPad 2 launch. Might have to make a stop.,iPad,Positive emotion,Positive,Apple,117
6869,so for people back home - seems that #sxsw is putting together a pop-up apple store for people to get the ipad2 today ;),iPad,Positive emotion,Positive,Apple,120
6879,"Packing for #SXSW. MacBook, iPad or both? Ahhh, can't decide!",iPad,Positive emotion,Positive,Apple,61
6887,Waiting for bestie to come out of @mention popup store with our iPad 2's:) #SXSW #apple #iPad2,iPad,Positive emotion,Positive,Apple,94
6893,Perfect for me! A session about Google Recipes search ( among other things). #SXSW,Google,Positive emotion,Positive,Google,82
6900,in line for the ipad2 - why not!! Apple hype team just made the high-five run by #sxsw,iPad,Positive emotion,Positive,Apple,86
6902,���Viagra for your communications�۪ @mention launches Android app at #SXSW {link} Happy to see expansion beyond Outlook plugin.,Android App,Positive emotion,Positive,Google,127
6903,"Die Antwoord was awesome in Umshini Wam from Korine. And Park's NIGHT FISHING was amazing, especially for being shot on iPhone 4 #SXSW",iPhone,Positive emotion,Positive,Apple,134
6904,"&quot;Before It Even Begins, Apple Wins #SXSW&quot;: Apple to setup temporary store in Austin for iPad 2 launch March 11th {link}",Apple,Positive emotion,Positive,Apple,129
6905,"#tech Before It Even Begins, #Apple Wins #SXSW {link} #technology",Apple,Positive emotion,Positive,Apple,65
6906,"#tech Before It Even Begins, #Apple Wins #SXSW: Over the past week, there's been a major dilemma in... {link} #technology",Apple,Positive emotion,Positive,Apple,121
6907,"#tech Before It Even Begins, Apple Wins #SXSW {link}",Apple,Positive emotion,Positive,Apple,52
6908,Hooray! More long lines! RT @mention Apple is opening temporary store in downtown Austin for #SXSW &amp; the iPad 2 launch {link},Apple,Positive emotion,Positive,Apple,129
6914,looking forward to hearing  google's @mention present today at #sxsw,Google,Positive emotion,Positive,Google,68
6915,Looking forward to hearing Lynn Teo tell me nice things I probably should already know about iPad navigation #UXDes #sxsw,iPad,Positive emotion,Positive,Apple,121
6917,Looking forward to learning about #iPad #design at #SxSW.,iPad,Positive emotion,Positive,Apple,57
6918,Looking forward to seeing iPad 2 at the site of the AlphaGraphics where I bought $1 laser prints in 1986 (Scarborough Building).  #sxsw,iPad,Positive emotion,Positive,Apple,135
6920,Looking forward to the iPhone and Android design sessions at #SXSW. Can't wait to drink and give away stuff and get paid for doing it too.,iPhone,Positive emotion,Positive,Apple,138
6921,Looking forward to visiting the #Apple store  that has come up on Congress Ave for #SxSW #apple Sell more iPAD,Apple,Positive emotion,Positive,Apple,110
6929,"Finally got a new iPhone 4 so I can tweet from my phone again! Just in time for #SXSW Gah, this has been torture. #addictedtotheinterwebs",iPhone,Positive emotion,Positive,Apple,137
6936,"Come! &quot;@mention Google Party is at GSD&amp;M  #SXSW badge gets u in. Free food, drinks, music. Big place. No line. Great party. Come!&quot;",Google,Positive emotion,Positive,Google,144
6942,Google photo booth @mention at the Six Lounge. Check IT! #sxsw {link},UNKNOWN,Positive emotion,Positive,Google,69
6944,For all you #sxsw folks taking notes on your iPad be sure to download Dan Bricklin's app Notetaker. Really sweet.  Thanks @mention,iPad or iPhone App,Positive emotion,Positive,Apple,130
6945,"Helping you clean up and organize all of your news/content, @mention does a great job for you #iPad owners. #sxsw #SXSWi",iPad or iPhone App,Positive emotion,Positive,Apple,120
6946,how did you guys like our presentation at @mention #SXSW wanna try Filmaster on your iPhone now?,iPhone,Positive emotion,Positive,Apple,96
6952,@mention ouch. Looks like I might be able to grab one at the #SXSW temp Apple store,iPad,Positive emotion,Positive,Apple,83
6955,Glad I brought my #Mac to #SXSW! PC clearly not cool in this environment. May walk around with #thePlatform iPad,iPad,Positive emotion,Positive,Apple,112
6958,My life would be so much better with an iPad. #brainwashed #lines #SXSW,iPad,Positive emotion,Positive,Apple,71
6961,And it should go without saying.... google bread is going to be AMAZING!!!! #sxsw #googlebread,Google,Positive emotion,Positive,Google,94
6969,@mention our Android &amp; iPhone app launches at #sxsw also. keep your handy lil device updated w/event info {link} #eventseekr,iPad or iPhone App,Positive emotion,Positive,Apple,128
6972,Word to your motherboard. RT @mention You'll want these iPhone apps if you're heading to #SXSW today. 10 hot ones. {link},iPad or iPhone App,Positive emotion,Positive,Apple,121
6975,@mention Our social calendar app just rolled out with some special #SXSW functionality for iPhone AND android =D {link},UNKNOWN,Positive emotion,Positive,BOTH,119
6976,"What??? four South Africans, who capped off a 35-hour plane trip to #SXSW with a nine-hour wait in the iPad line...{link}",iPad,Positive emotion,Positive,Apple,121
6980,I am jealous to see people with the iPad 2 take photos with it. #IwantaCameraonmyiPad #SXSW,iPad,Positive emotion,Positive,Apple,91
6984,Checking out Google's @mention keynote at #sxsw #mkesxsw who is from Wisconsin!,UNKNOWN,Positive emotion,Positive,Google,79
6985,"checking out iPad 2 @mention the #sxsw pop-up store (@mention Apple Store, SXSW w/ 17 others) {link}",iPad,Positive emotion,Positive,Apple,100
6990,It was about pen and ink and #miamibeach for me. But for now it's all iPhone and #sxsw for the next week.,iPhone,Positive emotion,Positive,Apple,105
6996,Checking out the Apple pop up store. Looking fwd to checking out the iPad 2. #sxsw #mosaicxm MK {link},iPad,Positive emotion,Positive,Apple,102
6997,"Checking out the new Fast Society app. for iPhone ... Kinda like a group FourSquare, nice for #sxsw. Thanks to @mention for sharing!",iPad or iPhone App,Positive emotion,Positive,Apple,132
7000,Check it out! Great &amp; v. effective enviro app by @mention : Which Bin - {link} (iPhone 3gs+) #sxsw #sxswi #greatergood,iPad or iPhone App,Positive emotion,Positive,Apple,122
7001,Traffic routing feature of Google Maps saves 2 years per day in terms of wasted time in traffic #SXSW,Other Google product or service,Positive emotion,Positive,Google,101
7003,The line outside the pop-up Apple store was crazy-long. This festival gets more entertaining every day. #sxsw,Apple,Positive emotion,Positive,Apple,109
7005,Banks innovate or die is a great session. &quot;250k customers joined bank of america when they were 1st to release an iPhone app&quot; #sxsw,iPad or iPhone App,Positive emotion,Positive,Apple,141
7007,Totally love the copia cocoon messenger iPad bag I picked up for attending the redbox/gilt group/graphic.ly sesh this morning! #sxsw,Other Apple product or service,Positive emotion,Positive,Apple,132
7012,It only now dawned on me that the iPad 2 launch was timed to coincide with #SXSW to gain maximum #tech #hipster attention. #genius #apple,UNKNOWN,Positive emotion,Positive,Apple,137
7025,Anyone know the hours on the #sxsw Apple store? Kinda' hoping it's open 24 hours...,Apple,Positive emotion,Positive,Apple,83
7029,Anyone know what the line is like at the popup Apple store? #SXSW #ipad2,Apple,Positive emotion,Positive,Apple,72
7034,Anyone know where I'll be able to find a video of Marissa Mayer's #SXSW presentation? #Google,Google,Positive emotion,Positive,Google,93
7035,How to know you're a geek #16162: when you cross the road to take a picture of an Apple pop-up store #sxsw  {link},Apple,Positive emotion,Positive,Apple,114
7037,"Google showing off google places with hotpot allows u to post review of place, goes in search results, maps for friends to see, others #sxsw",UNKNOWN,Positive emotion,Positive,Google,140
7039,Dennis Crowley @mention we'd love to work with google. They could benefit from working with us too. We're doing social well #checkins #sxsw,Google,Positive emotion,Positive,Google,139
7046,Google knows everything!! Map of people traffic around the world #sxtxstate #sxsw {link},Google,Positive emotion,Positive,Google,88
7047,Setting up a pop up shop @mention #SXSW was the smartest move for the iPad IMHO  | Developers Matter the Most for iPad 2 -  {link},iPad,Positive emotion,Positive,Apple,130
7053,Setting up for the Google #gsdm  #sxsw party. It's going to be a-ma-zing. Check out events at sxsurrogates.com and come on out.,Google,Positive emotion,Positive,Google,127
7056,The #atzip iPhone app has been released in time for #sxsw. No waiting in line for Bar 96  Bands if you have the app.    {link},iPad or iPhone App,Positive emotion,Positive,Apple,126
7057,Setting up my iPad2 - very swift and upbeat service this morning at the #SXSW Apple pop-up store.,iPad,Positive emotion,Positive,Apple,97
7059,Loading up my iPhone w/ apps in prep for #sxsw. I'm curious to see what rises to the top.,UNKNOWN,Positive emotion,Positive,Apple,89
7061,First stop on the #SXSW @mention &amp; @mention hunt: Austin Java. Get in the spy game now for a chance to win an iPad!,UNKNOWN,Positive emotion,Positive,Apple,119
7069,My #AT&amp;T iPhone user friends keep borrowing my #Verizon iPhone to chk their #sxsw schedules...their networks are ridiculously slow! :-),iPhone,Positive emotion,Positive,Apple,139
7071,Got the iPad 2 at Apple's pop-up store in downtown Austin! #SXSW {link},iPad,Positive emotion,Positive,Apple,71
7076,Coolest iPad case ever!  It's an etch-a-sketch #sxsw  {link},iPad,Positive emotion,Positive,Apple,60
7077,Coolest iPad case ever!  It's an etch-a-sketch #sxsw  {link} via @mention,Other Apple product or service,Positive emotion,Positive,Apple,73
7079,Getting ipad envy on this flight to #sxsw,iPad,Positive emotion,Positive,Apple,41
7080,Serious iPad envy. Toting around one's Macbook Pro + cord will do that to a girl. #sxsw :(,iPad,Positive emotion,Positive,Apple,90
7083,Hmm the iPad only charged to 81% last night.  Am I worried about making it through a full day of #sxsw? No.,iPad,Positive emotion,Positive,Apple,107
7084,"Friday.
Ipad ordered.
Midway toured.
Shaping up to be a great day
Almost forgot I am not going to #SXSW ...
#toocoolforsxswanyway",iPad,Positive emotion,Positive,Apple,129
7085,Apple's iPad pop-up shop - {link} #sxsw,Apple,Positive emotion,Positive,Apple,39
7086,"iphone, ipad, mac Oh my! #agchat,#sxsw",UNKNOWN,Positive emotion,Positive,Apple,38
7087,Have an iPad? Download the BroadFeed app for better content delivery: {link} #SXSW,iPad or iPhone App,Positive emotion,Positive,Apple,82
7089,I'm at a panel about flipboard - one of my fave iPad apps #SXSW,iPad or iPhone App,Positive emotion,Positive,Apple,63
7093,Smart company. RT @mention It's not a rumor: Apple opening up a temporary store in downtown Austin for #SXSW &amp;iPad 2 launch bit.ly/g03MZB,Apple,Positive emotion,Positive,Apple,141
7094,Smart company...Apple to set to open pop-up shop in core of #SXSW action...  {link} #apple,Apple,Positive emotion,Positive,Apple,90
7095,Final preparations for launch underway. Join up tomorrow - 03/10 - we've got a special Android promotion starting then! #SXSW,Android,Positive emotion,Positive,Google,125
